filename,filetype,sample_ID,biosample_accession,library_ID,library_strategy,library_source,library_selection,library_layout,platform,instrument_model,design_description,data_type,shear_method,size_selection,seq_kit,basecaller,basecaller_version,basecaller_model,generator_facility,generator_contact,path,ntsm_score,read_N50,total_Gbp,coverage,100kb+,200kb+,300kb+,400kb+,500kb+,1Mb+,whales,accession,study,bioproject_accession,production,sequencing_chemistry
08_03_21_R941_HG01975_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG01975,SAMN33621947,08_03_21_R941_HG01975,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG01975/raw_data/nanopore/guppy_6/08_03_21_R941_HG01975_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.291271,75260,75.67,22.93,8.03,1.24,0.13,0.02,0.01,0.0,0,SRR26373421,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
10_12_21_R941_HG02015_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02015,SAMN33621948,10_12_21_R941_HG02015,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG02015/raw_data/nanopore/guppy_6/10_12_21_R941_HG02015_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.368566,101497,17.35,5.26,2.67,0.73,0.14,0.02,0.01,0.0,0,SRR26373420,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
10_12_21_R941_HG02015_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02015,SAMN33621948,10_12_21_R941_HG02015,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG02015/raw_data/nanopore/guppy_6/10_12_21_R941_HG02015_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.377167,100719,20.45,6.2,3.12,0.83,0.15,0.03,0.01,0.0,0,SRR26373420,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
10_12_21_R941_HG02015_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02015,SAMN33621948,10_12_21_R941_HG02015,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG02015/raw_data/nanopore/guppy_6/10_12_21_R941_HG02015_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.331869,102206,45.31,13.73,7.03,1.81,0.33,0.06,0.02,0.0,1,SRR26373420,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
10_12_21_R941_HG02015_4_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02015,SAMN33621948,10_12_21_R941_HG02015,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG02015/raw_data/nanopore/guppy_6/10_12_21_R941_HG02015_4_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.362562,101105,28.62,8.67,4.39,1.23,0.25,0.05,0.01,0.0,1,SRR26373420,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
06_28_22_R941_HG02040_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02040,SAMN33758784,06_28_22_R941_HG02040,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG02040/raw_data/nanopore/guppy_6/06_28_22_R941_HG02040_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.370728,84809,89.9,27.24,11.38,2.74,0.48,0.07,0.01,0.0,0,SRR26373399,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
06_28_22_R941_GM18971_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,NA18971,SAMN33621961,06_28_22_R941_GM18971,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA18971/raw_data/nanopore/guppy_6/06_28_22_R941_GM18971_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.383637,78916,94.02,28.49,10.78,2.17,0.43,0.13,0.05,0.0,10,SRR26373408,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
06_28_22_R941_HG02040_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02040,SAMN33758784,06_28_22_R941_HG02040,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG02040/raw_data/nanopore/guppy_6/06_28_22_R941_HG02040_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.35563,88092,103.06,31.23,13.59,3.31,0.58,0.09,0.02,0.0,0,SRR26373399,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
06_28_22_R941_HG02040_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02040,SAMN33758784,06_28_22_R941_HG02040,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG02040/raw_data/nanopore/guppy_6/06_28_22_R941_HG02040_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.356216,79018,79.82,24.19,9.27,2.07,0.34,0.05,0.01,0.0,0,SRR26373399,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
10_12_21_R941_HG02056_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02056,SAMN33621949,10_12_21_R941_HG02056,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG02056/raw_data/nanopore/guppy_6/10_12_21_R941_HG02056_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.359442,86229,48.23,14.62,6.05,1.09,0.17,0.04,0.01,0.0,3,SRR26373419,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
10_12_21_R941_HG02056_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02056,SAMN33621949,10_12_21_R941_HG02056,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG02056/raw_data/nanopore/guppy_6/10_12_21_R941_HG02056_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.365471,79943,52.1,15.79,6.01,1.14,0.22,0.06,0.02,0.0,0,SRR26373419,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
10_12_21_R941_HG02056_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02056,SAMN33621949,10_12_21_R941_HG02056,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG02056/raw_data/nanopore/guppy_6/10_12_21_R941_HG02056_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.360656,84411,60.36,18.29,7.42,1.44,0.27,0.08,0.03,0.0,5,SRR26373419,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
10_12_21_R941_HG02129_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02129,SAMN33621950,10_12_21_R941_HG02129,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG02129/raw_data/nanopore/guppy_6/10_12_21_R941_HG02129_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.342092,83679,48.56,14.72,5.88,1.05,0.17,0.04,0.01,0.0,2,SRR26373418,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
10_12_21_R941_HG02129_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02129,SAMN33621950,10_12_21_R941_HG02129,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG02129/raw_data/nanopore/guppy_6/10_12_21_R941_HG02129_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.312407,81649,44.13,13.37,5.2,0.96,0.17,0.04,0.01,0.0,3,SRR26373418,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
10_12_21_R941_HG02129_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02129,SAMN33621950,10_12_21_R941_HG02129,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG02129/raw_data/nanopore/guppy_6/10_12_21_R941_HG02129_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.350055,79677,45.51,13.79,5.18,0.89,0.14,0.04,0.01,0.0,1,SRR26373418,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
06_28_22_R941_HG02155_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02155,SAMN33621951,06_28_22_R941_HG02155,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG02155/raw_data/nanopore/guppy_6/06_28_22_R941_HG02155_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.393689,77287,77.69,23.54,8.68,1.74,0.26,0.05,0.01,0.0,1,SRR26373417,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
06_28_22_R941_HG02155_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02155,SAMN33621951,06_28_22_R941_HG02155,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG02155/raw_data/nanopore/guppy_6/06_28_22_R941_HG02155_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.372588,87421,85.86,26.02,11.23,2.68,0.49,0.12,0.05,0.0,10,SRR26373417,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
06_28_22_R941_GM18971_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,NA18971,SAMN33621961,06_28_22_R941_GM18971,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA18971/raw_data/nanopore/guppy_6/06_28_22_R941_GM18971_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.366243,78514,87.74,26.59,10.0,1.99,0.39,0.11,0.04,0.0,6,SRR26373408,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
06_28_22_R941_HG02155_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02155,SAMN33621951,06_28_22_R941_HG02155,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG02155/raw_data/nanopore/guppy_6/06_28_22_R941_HG02155_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.395328,85506,86.15,26.11,10.95,2.58,0.47,0.12,0.05,0.0,3,SRR26373417,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
06_28_22_R941_HG02165_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02165,SAMN33758785,06_28_22_R941_HG02165,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG02165/raw_data/nanopore/guppy_6/06_28_22_R941_HG02165_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.377173,83115,74.64,22.62,9.25,2.26,0.42,0.07,0.01,0.0,3,SRR26373398,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
06_28_22_R941_HG02165_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02165,SAMN33758785,06_28_22_R941_HG02165,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG02165/raw_data/nanopore/guppy_6/06_28_22_R941_HG02165_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.376957,90174,70.71,21.43,9.6,2.48,0.48,0.09,0.02,0.0,1,SRR26373398,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
06_28_22_R941_HG02165_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02165,SAMN33758785,06_28_22_R941_HG02165,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG02165/raw_data/nanopore/guppy_6/06_28_22_R941_HG02165_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.38002,99543,75.21,22.79,11.34,3.19,0.64,0.12,0.03,0.0,1,SRR26373398,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
02_08_22_R941_HG02258_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02258,SAMN33621952,02_08_22_R941_HG02258,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG02258/raw_data/nanopore/guppy_6/02_08_22_R941_HG02258_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.348374,103269,70.78,21.45,11.1,3.03,0.59,0.12,0.04,0.0,1,SRR26373416,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
02_08_22_R941_HG02258_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02258,SAMN33621952,02_08_22_R941_HG02258,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG02258/raw_data/nanopore/guppy_6/02_08_22_R941_HG02258_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.359481,101187,47.83,14.49,7.34,1.92,0.36,0.07,0.02,0.0,3,SRR26373416,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
02_08_22_R941_HG02258_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02258,SAMN33621952,02_08_22_R941_HG02258,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG02258/raw_data/nanopore/guppy_6/02_08_22_R941_HG02258_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.442759,98290,25.92,7.85,3.86,1.08,0.21,0.05,0.02,0.0,1,SRR26373416,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
02_08_22_R941_HG02258_4_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02258,SAMN33621952,02_08_22_R941_HG02258,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG02258/raw_data/nanopore/guppy_6/02_08_22_R941_HG02258_4_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.429346,92608,19.61,5.94,2.71,0.59,0.1,0.02,0.0,0.0,0,SRR26373416,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
04_12_22_R941_HG02273_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02273,SAMN33621953,04_12_22_R941_HG02273,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG02273/raw_data/nanopore/guppy_6/04_12_22_R941_HG02273_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.306329,91973,69.07,20.93,9.62,2.94,0.91,0.36,0.18,0.02,50,SRR26373415,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
04_12_22_R941_HG02273_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02273,SAMN33621953,04_12_22_R941_HG02273,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG02273/raw_data/nanopore/guppy_6/04_12_22_R941_HG02273_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.336303,87115,84.0,25.46,11.0,3.12,0.88,0.31,0.14,0.01,21,SRR26373415,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
06_28_22_R941_GM18983_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,NA18983,SAMN33758798,06_28_22_R941_GM18983,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA18983/raw_data/nanopore/guppy_6/06_28_22_R941_GM18983_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.432677,82261,61.47,18.63,7.43,1.54,0.2,0.03,0.01,0.0,2,SRR26373387,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
04_12_22_R941_HG02273_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02273,SAMN33621953,04_12_22_R941_HG02273,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG02273/raw_data/nanopore/guppy_6/04_12_22_R941_HG02273_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.322979,92212,71.3,21.61,9.93,2.96,0.86,0.31,0.14,0.01,26,SRR26373415,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
06_28_22_R941_GM18983_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,NA18983,SAMN33758798,06_28_22_R941_GM18983,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA18983/raw_data/nanopore/guppy_6/06_28_22_R941_GM18983_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.404763,78875,81.5,24.7,9.45,1.98,0.28,0.04,0.01,0.0,0,SRR26373387,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
06_28_22_R941_HG02922_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02922,SAMN33758788,06_28_22_R941_HG02922,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG02922/raw_data/nanopore/guppy_6/06_28_22_R941_HG02922_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.357278,84324,102.34,31.01,12.93,3.24,0.6,0.1,0.02,0.0,1,SRR26373397,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
06_28_22_R941_HG02922_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02922,SAMN33758788,06_28_22_R941_HG02922,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG02922/raw_data/nanopore/guppy_6/06_28_22_R941_HG02922_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.368987,85325,102.21,30.97,13.1,3.37,0.64,0.1,0.02,0.0,1,SRR26373397,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
