DeepConsensus_version,MM_tag,N25,N50,N75,accession,bioproject_accession,biosample_accession,ccs_algorithm,coverage,data_type,design_description,filename,filetype,generator_contact,generator_facility,instrument_model,library_ID,library_layout,library_selection,library_source,library_strategy,max,mean,min,notes,ntsm_score,path,platform,polymerase_version,production,quartile_25,quartile_50,quartile_75,sample_ID,seq_plate_chemistry_version,shear_method,size_selection,study,title,total_Gbp,total_bp,total_reads,deepconsensus_file,deepconsensus_path,deepconsensus_coverage
,1.0,14473,18855,24088,SRR30152001,PRJNA701308,SAMN37797103,6.0.0,3.1,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m64055e_220517_182131.demultiplex.bc1002--bc1002.5mc.hifi_reads.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,HG01969_PB1_m64055e_220517_182131_m64055e_220517_182131,single,size fractionation,GENOMIC,WGS,54635.0,17628,58.0,,,s3://human-pangenomics/working/HPRC/HG01969/raw_data/PacBio_HiFi/primrose/m64055e_220517_182131.demultiplex.bc1002--bc1002.5mc.hifi_reads.bam,PACBIO_SMRT,P2,RU_Y3,12768,16429,21229,HG01969,C2,Megaruptor 3,Pippin HT,SRP305758,,9.72,9719026793,551333,HG01969.m64055e_220517_182131.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG01969/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01969.m64055e_220517_182131.dc.q20.fastq.gz,3.39
,1.0,15905,19420,23852,SRR30152002,PRJNA701308,SAMN37797097,6.0.0,10.8,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m64330e_220312_183407.5mc.hifi_reads.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,HG01150_PB1_m64330e_220312_183407_m64330e_220312_183407,single,size fractionation,GENOMIC,WGS,64946.0,18733,89.0,,,s3://human-pangenomics/working/HPRC/HG01150/raw_data/PacBio_HiFi/primrose/m64330e_220312_183407.5mc.hifi_reads.bam,PACBIO_SMRT,P2,RU_Y3,14701,17803,21821,HG01150,C2,Megaruptor 3,Pippin HT,SRP305758,,33.48,33479741334,1787204,HG01150.m64330e_220312_183407.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG01150/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01150.m64330e_220312_183407.dc.q20.fastq.gz,11.98
,1.0,15732,19188,23536,SRR30151917,PRJNA701308,SAMN37797097,6.0.0,10.0,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m64330e_220314_040416.5mc.hifi_reads.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,HG01150_PB1_m64330e_220314_040416_m64330e_220314_040416,single,size fractionation,GENOMIC,WGS,60687.0,18518,70.0,,,s3://human-pangenomics/working/HPRC/HG01150/raw_data/PacBio_HiFi/primrose/m64330e_220314_040416.5mc.hifi_reads.bam,PACBIO_SMRT,P2,RU_Y3,14558,17608,21543,HG01150,C2,Megaruptor 3,Pippin HT,SRP305758,,30.98,30983320047,1673110,HG01150.m64330e_220314_040416.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG01150/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01150.m64330e_220314_040416.dc.q20.fastq.gz,11.64
,1.0,15574,18928,23149,SRR30151916,PRJNA701308,SAMN37797097,6.0.0,10.4,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m64334e_220306_054934.5mc.hifi_reads.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,HG01150_PB1_m64334e_220306_054934_m64334e_220306_054934,single,size fractionation,GENOMIC,WGS,64797.0,18306,79.0,,,s3://human-pangenomics/working/HPRC/HG01150/raw_data/PacBio_HiFi/primrose/m64334e_220306_054934.5mc.hifi_reads.bam,PACBIO_SMRT,P2,RU_Y3,14448,17415,21235,HG01150,C2,Megaruptor 3,Pippin HT,SRP305758,,32.27,32272473361,1762889,HG01150.m64334e_220306_054934.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG01150/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01150.m64334e_220306_054934.dc.q20.fastq.gz,11.36
,1.0,15385,18565,22532,SRR30151915,PRJNA701308,SAMN37797097,6.0.0,2.4,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m54306Ue_220402_052301.demultiplex.bc1015--bc1015.5mc.hifi_reads.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,HG01150_PB1_m54306Ue_220402_052301_m54306Ue_220402_052301,single,size fractionation,GENOMIC,WGS,56471.0,18047,82.0,,,s3://human-pangenomics/working/HPRC/HG01150/raw_data/PacBio_HiFi/primrose/m54306Ue_220402_052301.demultiplex.bc1015--bc1015.5mc.hifi_reads.bam,PACBIO_SMRT,P2,RU_Y3,14369,17200,20806,HG01150,C2,Megaruptor 3,Pippin HT,SRP305758,,7.58,7580552350,420036,HG01150.m54306Ue_220402_052301.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG01150/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01150.m54306Ue_220402_052301.dc.q20.fastq.gz,2.65
,1.0,15476,18801,22940,SRR30151936,PRJNA701308,SAMN37797097,6.0.0,3.1,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m64334e_220412_183749.demultiplex.bc1015--bc1015.5mc.hifi_reads.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,HG01150_PB1_m64334e_220412_183749_m64334e_220412_183749,single,size fractionation,GENOMIC,WGS,56437.0,18210,785.0,,,s3://human-pangenomics/working/HPRC/HG01150/raw_data/PacBio_HiFi/primrose/m64334e_220412_183749.demultiplex.bc1015--bc1015.5mc.hifi_reads.bam,PACBIO_SMRT,P2,RU_Y3,14398,17328,21106,HG01150,C2,Megaruptor 3,Pippin HT,SRP305758,,9.69,9693198556,532298,HG01150.m64334e_220412_183749.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG01150/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01150.m64334e_220412_183749.dc.q20.fastq.gz,3.47
,1.0,19556,23027,27873,SRR30151935,PRJNA701308,SAMN37797105,6.0.0,5.1,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m54306Ue_220225_190349.5mc.hifi_reads.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,HG02514_PB1_m54306Ue_220225_190349_m54306Ue_220225_190349,single,size fractionation,GENOMIC,WGS,64880.0,22999,192.0,,,s3://human-pangenomics/working/HPRC/HG02514/raw_data/PacBio_HiFi/primrose/m54306Ue_220225_190349.5mc.hifi_reads.bam,PACBIO_SMRT,P2,RU_Y3,18761,21654,25900,HG02514,C2,Megaruptor 3,Pippin HT,SRP305758,,15.67,15671912691,681405,HG02514.m54306Ue_220225_190349.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG02514/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02514.m54306Ue_220225_190349.dc.q20.fastq.gz,5.51
,1.0,13866,16492,19847,SRR30151933,PRJNA701308,SAMN37797105,6.0.0,10.2,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m54306Ue_220421_052313.5mc.hifi_reads.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,HG02514_PB1_m54306Ue_220421_052313_m54306Ue_220421_052313,single,size fractionation,GENOMIC,WGS,58533.0,16135,79.0,,,s3://human-pangenomics/working/HPRC/HG02514/raw_data/PacBio_HiFi/primrose/m54306Ue_220421_052313.5mc.hifi_reads.bam,PACBIO_SMRT,P2,RU_Y3,13090,15426,18468,HG02514,C2,Megaruptor 3,Pippin HT,SRP305758,,31.69,31688645215,1963936,HG02514.m54306Ue_220421_052313.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG02514/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02514.m54306Ue_220421_052313.dc.q20.fastq.gz,11.52
,1.0,16222,20266,25410,SRR30151932,PRJNA701308,SAMN37797105,6.0.0,4.5,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m64330e_220303_183543.5mc.hifi_reads.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,HG02514_PB1_m64330e_220303_183543_m64330e_220303_183543,single,size fractionation,GENOMIC,WGS,58548.0,19417,293.0,,,s3://human-pangenomics/working/HPRC/HG02514/raw_data/PacBio_HiFi/primrose/m64330e_220303_183543.5mc.hifi_reads.bam,PACBIO_SMRT,P2,RU_Y3,14789,18234,22842,HG02514,C2,Megaruptor 3,Pippin HT,SRP305758,,14.01,14011797437,721617,HG02514.m64330e_220303_183543.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG02514/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02514.m64330e_220303_183543.dc.q20.fastq.gz,4.95
,1.0,14002,16628,19975,SRR30151931,PRJNA701308,SAMN37797105,6.0.0,10.0,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m64330e_220417_033652.5mc.hifi_reads.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,HG02514_PB1_m64330e_220417_033652_m64330e_220417_033652,single,size fractionation,GENOMIC,WGS,57274.0,16268,79.0,,,s3://human-pangenomics/working/HPRC/HG02514/raw_data/PacBio_HiFi/primrose/m64330e_220417_033652.5mc.hifi_reads.bam,PACBIO_SMRT,P2,RU_Y3,13228,15572,18615,HG02514,C2,Megaruptor 3,Pippin HT,SRP305758,,30.94,30936543655,1901650,HG02514.m64330e_220417_033652.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG02514/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02514.m64330e_220417_033652.dc.q20.fastq.gz,10.99
,1.0,14597,17508,21137,SRR30151930,PRJNA701308,SAMN37797105,6.0.0,5.1,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m64334e_220426_185110.demultiplex.bc1001--bc1001.5mc.hifi_reads.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,HG02514_PB1_m64334e_220426_185110_m64334e_220426_185110,single,size fractionation,GENOMIC,WGS,58871.0,17012,54.0,,,s3://human-pangenomics/working/HPRC/HG02514/raw_data/PacBio_HiFi/primrose/m64334e_220426_185110.demultiplex.bc1001--bc1001.5mc.hifi_reads.bam,PACBIO_SMRT,P2,RU_Y3,13692,16299,19638,HG02514,C2,Megaruptor 3,Pippin HT,SRP305758,,15.82,15823874531,930158,,,
,1.0,14806,18269,22720,SRR30151929,PRJNA701308,SAMN37797096,6.0.0,6.1,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m64055e_220304_184221.5mc.hifi_reads.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,HG00658_PB1_m64055e_220304_184221_m64055e_220304_184221,single,size fractionation,GENOMIC,WGS,59283.0,17506,176.0,,,s3://human-pangenomics/working/HPRC/HG00658/raw_data/PacBio_HiFi/primrose/m64055e_220304_184221.5mc.hifi_reads.bam,PACBIO_SMRT,P2,RU_Y3,13570,16565,20560,HG00658,C2,Megaruptor 3,Pippin HT,SRP305758,,18.92,18919774271,1080733,HG00658.m64055e_220304_184221.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG00658/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00658.m64055e_220304_184221.dc.q20.fastq.gz,6.77
,1.0,13569,15866,18763,SRR30151928,PRJNA701308,SAMN37797096,6.0.0,4.9,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m64055e_220403_045718.5mc.hifi_reads.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,HG00658_PB1_m64055e_220403_045718_m64055e_220403_045718,single,size fractionation,GENOMIC,WGS,51430.0,15292,159.0,,,s3://human-pangenomics/working/HPRC/HG00658/raw_data/PacBio_HiFi/primrose/m64055e_220403_045718.5mc.hifi_reads.bam,PACBIO_SMRT,P2,RU_Y3,12772,14937,17615,HG00658,C2,Megaruptor 3,Pippin HT,SRP305758,,15.08,15083805889,986362,HG00658.m64055e_220403_045718.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG00658/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00658.m64055e_220403_045718.dc.q20.fastq.gz,5.39
,1.0,14163,17908,22590,SRR30151927,PRJNA701308,SAMN37797096,6.0.0,5.8,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m64055e_220504_181614.5mc.hifi_reads.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,HG00658_PB1_m64055e_220504_181614_m64055e_220504_181614,single,size fractionation,GENOMIC,WGS,57037.0,17086,87.0,,,s3://human-pangenomics/working/HPRC/HG00658/raw_data/PacBio_HiFi/primrose/m64055e_220504_181614.5mc.hifi_reads.bam,PACBIO_SMRT,P2,RU_Y3,12858,15976,20204,HG00658,C2,Megaruptor 3,Pippin HT,SRP305758,,18.06,18061539277,1057088,HG00658.m64055e_220504_181614.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG00658/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00658.m64055e_220504_181614.dc.q20.fastq.gz,6.91
,1.0,19278,21837,25662,SRR30151926,PRJNA701308,SAMN37797096,6.0.0,5.2,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m64330e_220225_192221.5mc.hifi_reads.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,HG00658_PB1_m64330e_220225_192221_m64330e_220225_192221,single,size fractionation,GENOMIC,WGS,57048.0,22096,193.0,,,s3://human-pangenomics/working/HPRC/HG00658/raw_data/PacBio_HiFi/primrose/m64330e_220225_192221.5mc.hifi_reads.bam,PACBIO_SMRT,P2,RU_Y3,18818,20985,24337,HG00658,C2,Megaruptor 3,Pippin HT,SRP305758,,16.11,16114668851,729270,HG00658.m64330e_220225_192221.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG00658/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00658.m64330e_220225_192221.dc.q20.fastq.gz,5.82
,1.0,15053,18478,22690,SRR30151925,PRJNA701308,SAMN37797096,6.0.0,7.6,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m64330e_220512_181140.5mc.hifi_reads.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,HG00658_PB1_m64330e_220512_181140_m64330e_220512_181140,single,size fractionation,GENOMIC,WGS,60879.0,17679,144.0,,,s3://human-pangenomics/working/HPRC/HG00658/raw_data/PacBio_HiFi/primrose/m64330e_220512_181140.5mc.hifi_reads.bam,PACBIO_SMRT,P2,RU_Y3,13762,16859,20701,HG00658,C2,Megaruptor 3,Pippin HT,SRP305758,,23.51,23514775757,1330043,HG00658.m64330e_220512_181140.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG00658/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00658.m64330e_220512_181140.dc.q20.fastq.gz,8.58
,1.0,16006,19569,23831,SRR30151924,PRJNA701308,SAMN37797096,6.0.0,6.3,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m64334e_220429_152228.5mc.hifi_reads.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,HG00658_PB1_m64334e_220429_152228_m64334e_220429_152228,single,size fractionation,GENOMIC,WGS,55657.0,18616,189.0,,,s3://human-pangenomics/working/HPRC/HG00658/raw_data/PacBio_HiFi/primrose/m64334e_220429_152228.5mc.hifi_reads.bam,PACBIO_SMRT,P2,RU_Y3,14474,17995,21851,HG00658,C2,Megaruptor 3,Pippin HT,SRP305758,,19.62,19615164107,1053649,HG00658.m64334e_220429_152228.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG00658/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00658.m64334e_220429_152228.dc.q20.fastq.gz,7.37
,1.0,15279,19180,23888,SRR30151922,PRJNA701308,SAMN37797101,6.0.0,9.6,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m64330e_220415_164034.5mc.hifi_reads.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,HG01940_PB1_m64330e_220415_164034_m64330e_220415_164034,single,size fractionation,GENOMIC,WGS,65173.0,18142,111.0,,,s3://human-pangenomics/working/HPRC/HG01940/raw_data/PacBio_HiFi/primrose/m64330e_220415_164034.5mc.hifi_reads.bam,PACBIO_SMRT,P2,RU_Y3,13734,17201,21523,HG01940,C2,Megaruptor 3,Pippin HT,SRP305758,,29.85,29848671416,1645196,HG01940.m64330e_220415_164034.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG01940/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01940.m64330e_220415_164034.dc.q20.fastq.gz,10.64
,1.0,14439,17758,22314,SRR30151921,PRJNA701308,SAMN37797101,6.0.0,4.5,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m64334e_220304_185513.5mc.hifi_reads.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,HG01940_PB1_m64334e_220304_185513_m64334e_220304_185513,single,size fractionation,GENOMIC,WGS,65765.0,17273,259.0,,,s3://human-pangenomics/working/HPRC/HG01940/raw_data/PacBio_HiFi/primrose/m64334e_220304_185513.5mc.hifi_reads.bam,PACBIO_SMRT,P2,RU_Y3,13327,16162,19984,HG01940,C2,Megaruptor 3,Pippin HT,SRP305758,,13.93,13930028444,806419,HG01940.m64334e_220304_185513.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG01940/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01940.m64334e_220304_185513.dc.q20.fastq.gz,4.8
,1.0,15588,19553,24314,SRR30151920,PRJNA701308,SAMN37797101,6.0.0,9.8,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m64334e_220422_151506.5mc.hifi_reads.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,HG01940_PB1_m64334e_220422_151506_m64334e_220422_151506,single,size fractionation,GENOMIC,WGS,65732.0,18473,96.0,,,s3://human-pangenomics/working/HPRC/HG01940/raw_data/PacBio_HiFi/primrose/m64334e_220422_151506.5mc.hifi_reads.bam,PACBIO_SMRT,P2,RU_Y3,13989,17542,21933,HG01940,C2,Megaruptor 3,Pippin HT,SRP305758,,30.25,30248862465,1637435,HG01940.m64334e_220422_151506.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG01940/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01940.m64334e_220422_151506.dc.q20.fastq.gz,10.74
,1.0,15517,19434,24124,SRR30151919,PRJNA701308,SAMN37797101,6.0.0,9.3,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m64334e_220424_021126.5mc.hifi_reads.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,HG01940_PB1_m64334e_220424_021126_m64334e_220424_021126,single,size fractionation,GENOMIC,WGS,68924.0,18380,103.0,,,s3://human-pangenomics/working/HPRC/HG01940/raw_data/PacBio_HiFi/primrose/m64334e_220424_021126.5mc.hifi_reads.bam,PACBIO_SMRT,P2,RU_Y3,13961,17465,21800,HG01940,C2,Megaruptor 3,Pippin HT,SRP305758,,28.71,28711690224,1562113,HG01940.m64334e_220424_021126.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG01940/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01940.m64334e_220424_021126.dc.q20.fastq.gz,10.32
,1.0,16610,20898,25978,SRR30151918,PRJNA701308,SAMN37797101,6.0.0,2.6,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m64334e_220426_185110.demultiplex.bc1010--bc1010.5mc.hifi_reads.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,HG01940_PB1_m64334e_220426_185110_m64334e_220426_185110,single,size fractionation,GENOMIC,WGS,64624.0,19757,63.0,,,s3://human-pangenomics/working/HPRC/HG01940/raw_data/PacBio_HiFi/primrose/m64334e_220426_185110.demultiplex.bc1010--bc1010.5mc.hifi_reads.bam,PACBIO_SMRT,P2,RU_Y3,14933,18729,23463,HG01940,C2,Megaruptor 3,Pippin HT,SRP305758,,8.17,8165347513,413272,HG01940.m64334e_220426_185110.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG01940/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01940.m64334e_220426_185110.dc.q20.fastq.gz,2.96
,1.0,17390,19466,22350,SRR30151963,PRJNA701308,SAMN37797108,6.0.0,11.5,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m64330e_220223_194839.5mc.hifi_reads.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,HG03050_PB1_m64330e_220223_194839_m64330e_220223_194839,single,size fractionation,GENOMIC,WGS,58639.0,19515,77.0,,,s3://human-pangenomics/working/HPRC/HG03050/raw_data/PacBio_HiFi/primrose/m64330e_220223_194839.5mc.hifi_reads.bam,PACBIO_SMRT,P2,RU_Y3,16973,18843,21459,HG03050,C2,Megaruptor 3,Pippin HT,SRP305758,,35.58,35577169414,1823052,HG03050.m64330e_220223_194839.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG03050/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03050.m64330e_220223_194839.dc.q20.fastq.gz,12.76
,1.0,16859,19058,21925,SRR30151962,PRJNA701308,SAMN37797108,6.0.0,10.1,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m64330e_220227_061615.5mc.hifi_reads.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,HG03050_PB1_m64330e_220227_061615_m64330e_220227_061615,single,size fractionation,GENOMIC,WGS,65131.0,19008,79.0,,,s3://human-pangenomics/working/HPRC/HG03050/raw_data/PacBio_HiFi/primrose/m64330e_220227_061615.5mc.hifi_reads.bam,PACBIO_SMRT,P2,RU_Y3,16379,18387,21021,HG03050,C2,Megaruptor 3,Pippin HT,SRP305758,,31.23,31228629314,1642835,HG03050.m64330e_220227_061615.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG03050/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03050.m64330e_220227_061615.dc.q20.fastq.gz,11.05
,1.0,16673,18756,21449,SRR30151961,PRJNA701308,SAMN37797108,6.0.0,3.0,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m54306Ue_220402_052301.demultiplex.bc1012--bc1012.5mc.hifi_reads.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,HG03050_PB1_m54306Ue_220402_052301_m54306Ue_220402_052301,single,size fractionation,GENOMIC,WGS,55017.0,18725,79.0,,,s3://human-pangenomics/working/HPRC/HG03050/raw_data/PacBio_HiFi/primrose/m54306Ue_220402_052301.demultiplex.bc1012--bc1012.5mc.hifi_reads.bam,PACBIO_SMRT,P2,RU_Y3,16230,18143,20624,HG03050,C2,Megaruptor 3,Pippin HT,SRP305758,,9.39,9392895139,501610,,,
,1.0,17264,19269,22047,SRR30151914,PRJNA701308,SAMN37797108,6.0.0,8.6,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m64330e_220218_192631.bc1012--bc1012.5mc.hifi_reads.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,HG03050_PB1_m64330e_220218_192631_m64330e_220218_192631,single,size fractionation,GENOMIC,WGS,58329.0,19318,106.0,,,s3://human-pangenomics/working/HPRC/HG03050/raw_data/PacBio_HiFi/primrose/m64330e_220218_192631.bc1012--bc1012.5mc.hifi_reads.bam,PACBIO_SMRT,P2,RU_Y3,16864,18682,21201,HG03050,C2,Megaruptor 3,Pippin HT,SRP305758,,26.71,26710285393,1382611,,,
,1.0,16778,18950,21783,SRR30151913,PRJNA701308,SAMN37797108,6.0.0,3.5,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m64330e_220407_180519.demultiplex.bc1012--bc1012.5mc.hifi_reads.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,HG03050_PB1_m64330e_220407_180519_m64330e_220407_180519,single,size fractionation,GENOMIC,WGS,62057.0,18910,123.0,,,s3://human-pangenomics/working/HPRC/HG03050/raw_data/PacBio_HiFi/primrose/m64330e_220407_180519.demultiplex.bc1012--bc1012.5mc.hifi_reads.bam,PACBIO_SMRT,P2,RU_Y3,16305,18292,20892,HG03050,C2,Megaruptor 3,Pippin HT,SRP305758,,10.89,10893343672,576036,,,
