sample_id,filename,accession,study,bioproject_accession,biosample_accession,library_id,library_strategy,library_source,platform,instrument_model,design_description,generator_facility,generator_contact,assembly,data_type,filetype,library_layout,library_selection,shear_method,title,total_bp,coverage,ntsm_score,path,total_gbp,production,basecaller,basecaller_version
HG03195,HG03195-2_S15_L001_R2_001.fastq.gz,SRR30242353,SRP305758,PRJNA701308,SAMN33621956,HG03195-2_S15_L001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03195,14302336909,4.61,0.526772,s3://human-pangenomics/working/HPRC/HG03195/raw_data/hic/HG03195-2_S15_L001_R2_001.fastq.gz,14.3,HiC,,
HG03195,HG03195-2_S15_L002_R2_001.fastq.gz,SRR30242354,SRP305758,PRJNA701308,SAMN33621956,HG03195-2_S15_L002,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03195,14500663032,4.68,0.510395,s3://human-pangenomics/working/HPRC/HG03195/raw_data/hic/HG03195-2_S15_L002_R2_001.fastq.gz,14.5,HiC,,
HG03195,HG03195-2_S15_L003_R2_001.fastq.gz,SRR30242355,SRP305758,PRJNA701308,SAMN33621956,HG03195-2_S15_L003,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03195,13509134049,4.36,0.574072,s3://human-pangenomics/working/HPRC/HG03195/raw_data/hic/HG03195-2_S15_L003_R2_001.fastq.gz,13.51,HiC,,
HG03195,HG03195-2_S15_L004_R2_001.fastq.gz,SRR30242356,SRP305758,PRJNA701308,SAMN33621956,HG03195-2_S15_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03195,13500963017,4.36,0.543852,s3://human-pangenomics/working/HPRC/HG03195/raw_data/hic/HG03195-2_S15_L004_R2_001.fastq.gz,13.5,HiC,,
HG03195,HG03195-2_S15i_L001_R2_001.fastq.gz,SRR30242357,SRP305758,PRJNA701308,SAMN33621956,HG03195-2_S15i_L001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03195,36914321619,11.91,0.441498,s3://human-pangenomics/working/HPRC/HG03195/raw_data/hic/HG03195-2_S15i_L001_R2_001.fastq.gz,36.91,HiC,,
HG03195,HG03195-2_S15i_L002_R2_001.fastq.gz,SRR30242358,SRP305758,PRJNA701308,SAMN33621956,HG03195-2_S15i_L002,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03195,41837025639,13.5,0.44424,s3://human-pangenomics/working/HPRC/HG03195/raw_data/hic/HG03195-2_S15i_L002_R2_001.fastq.gz,41.84,HiC,,
HG03195,HG03195-2_S15i_L003_R2_001.fastq.gz,SRR30242341,SRP305758,PRJNA701308,SAMN33621956,HG03195-2_S15i_L003,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03195,34793350416,11.22,0.434257,s3://human-pangenomics/working/HPRC/HG03195/raw_data/hic/HG03195-2_S15i_L003_R2_001.fastq.gz,34.79,HiC,,
HG03195,HG03195-2_S15i_L004_R2_001.fastq.gz,SRR30242340,SRP305758,PRJNA701308,SAMN33621956,HG03195-2_S15i_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03195,29900251317,9.65,0.458188,s3://human-pangenomics/working/HPRC/HG03195/raw_data/hic/HG03195-2_S15i_L004_R2_001.fastq.gz,29.9,HiC,,
HG03209,HG03209-1_S7_L001_R1_001.fastq.gz,SRR30242338,SRP305758,PRJNA701308,SAMN33758793,HG03209-1_S7_L001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03209,15485841647,5,0.527096,s3://human-pangenomics/working/HPRC/HG03209/raw_data/hic/HG03209-1_S7_L001_R1_001.fastq.gz,15.49,HiC,,
HG03209,HG03209-1_S7_L002_R1_001.fastq.gz,SRR30242337,SRP305758,PRJNA701308,SAMN33758793,HG03209-1_S7_L002,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03209,15915046864,5.13,0.553008,s3://human-pangenomics/working/HPRC/HG03209/raw_data/hic/HG03209-1_S7_L002_R1_001.fastq.gz,15.92,HiC,,
HG03209,HG03209-1_S7_L003_R1_001.fastq.gz,SRR30242221,SRP305758,PRJNA701308,SAMN33758793,HG03209-1_S7_L003,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03209,14757163472,4.76,0.554386,s3://human-pangenomics/working/HPRC/HG03209/raw_data/hic/HG03209-1_S7_L003_R1_001.fastq.gz,14.76,HiC,,
HG03209,HG03209-1_S7_L004_R1_001.fastq.gz,SRR30242220,SRP305758,PRJNA701308,SAMN33758793,HG03209-1_S7_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03209,15315851335,4.94,0.588467,s3://human-pangenomics/working/HPRC/HG03209/raw_data/hic/HG03209-1_S7_L004_R1_001.fastq.gz,15.32,HiC,,
HG03209,HG03209-2_S15_L001_R1_001.fastq.gz,SRR30242219,SRP305758,PRJNA701308,SAMN33758793,HG03209-2_S15_L001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03209,11880470588,3.83,0.616049,s3://human-pangenomics/working/HPRC/HG03209/raw_data/hic/HG03209-2_S15_L001_R1_001.fastq.gz,11.88,HiC,,
HG03209,HG03209-2_S15_L002_R1_001.fastq.gz,SRR30242336,SRP305758,PRJNA701308,SAMN33758793,HG03209-2_S15_L002,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03209,12222747126,3.94,0.593427,s3://human-pangenomics/working/HPRC/HG03209/raw_data/hic/HG03209-2_S15_L002_R1_001.fastq.gz,12.22,HiC,,
HG03209,HG03209-2_S15_L003_R1_001.fastq.gz,SRR30242239,SRP305758,PRJNA701308,SAMN33758793,HG03209-2_S15_L003,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03209,11395230541,3.68,0.599817,s3://human-pangenomics/working/HPRC/HG03209/raw_data/hic/HG03209-2_S15_L003_R1_001.fastq.gz,11.4,HiC,,
HG03209,HG03209-2_S15_L004_R1_001.fastq.gz,SRR30242238,SRP305758,PRJNA701308,SAMN33758793,HG03209-2_S15_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03209,11780225528,3.8,0.587912,s3://human-pangenomics/working/HPRC/HG03209/raw_data/hic/HG03209-2_S15_L004_R1_001.fastq.gz,11.78,HiC,,
HG03209,HG03209-1_S7_L001_R2_001.fastq.gz,SRR30242338,SRP305758,PRJNA701308,SAMN33758793,HG03209-1_S7_L001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03209,15485160859,5,0.522831,s3://human-pangenomics/working/HPRC/HG03209/raw_data/hic/HG03209-1_S7_L001_R2_001.fastq.gz,15.49,HiC,,
HG03209,HG03209-1_S7_L002_R2_001.fastq.gz,SRR30242337,SRP305758,PRJNA701308,SAMN33758793,HG03209-1_S7_L002,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03209,15914161942,5.13,0.518024,s3://human-pangenomics/working/HPRC/HG03209/raw_data/hic/HG03209-1_S7_L002_R2_001.fastq.gz,15.91,HiC,,
HG03209,HG03209-1_S7_L003_R2_001.fastq.gz,SRR30242221,SRP305758,PRJNA701308,SAMN33758793,HG03209-1_S7_L003,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03209,14756398358,4.76,0.532258,s3://human-pangenomics/working/HPRC/HG03209/raw_data/hic/HG03209-1_S7_L003_R2_001.fastq.gz,14.76,HiC,,
HG03209,HG03209-1_S7_L004_R2_001.fastq.gz,SRR30242220,SRP305758,PRJNA701308,SAMN33758793,HG03209-1_S7_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03209,15315027568,4.94,0.536059,s3://human-pangenomics/working/HPRC/HG03209/raw_data/hic/HG03209-1_S7_L004_R2_001.fastq.gz,15.32,HiC,,
HG03209,HG03209-2_S15_L001_R2_001.fastq.gz,SRR30242219,SRP305758,PRJNA701308,SAMN33758793,HG03209-2_S15_L001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03209,11879927823,3.83,0.538166,s3://human-pangenomics/working/HPRC/HG03209/raw_data/hic/HG03209-2_S15_L001_R2_001.fastq.gz,11.88,HiC,,
HG03209,HG03209-2_S15_L002_R2_001.fastq.gz,SRR30242336,SRP305758,PRJNA701308,SAMN33758793,HG03209-2_S15_L002,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03209,12222037317,3.94,0.564085,s3://human-pangenomics/working/HPRC/HG03209/raw_data/hic/HG03209-2_S15_L002_R2_001.fastq.gz,12.22,HiC,,
HG03209,HG03209-2_S15_L003_R2_001.fastq.gz,SRR30242239,SRP305758,PRJNA701308,SAMN33758793,HG03209-2_S15_L003,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03209,11394635181,3.68,0.51788,s3://human-pangenomics/working/HPRC/HG03209/raw_data/hic/HG03209-2_S15_L003_R2_001.fastq.gz,11.39,HiC,,
HG03209,HG03209-2_S15_L004_R2_001.fastq.gz,SRR30242238,SRP305758,PRJNA701308,SAMN33758793,HG03209-2_S15_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03209,11779594297,3.8,0.549943,s3://human-pangenomics/working/HPRC/HG03209/raw_data/hic/HG03209-2_S15_L004_R2_001.fastq.gz,11.78,HiC,,
HG03225,HG03225-1_S4_L001_R1_001.fastq.gz,SRR30242237,SRP305758,PRJNA701308,SAMN33621957,HG03225-1_S4_L001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03225,13264492114,4.28,0.618107,s3://human-pangenomics/working/HPRC/HG03225/raw_data/hic/HG03225-1_S4_L001_R1_001.fastq.gz,13.26,HiC,,
HG03225,HG03225-1_S4_L002_R1_001.fastq.gz,SRR30242236,SRP305758,PRJNA701308,SAMN33621957,HG03225-1_S4_L002,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03225,13551937789,4.37,0.57144,s3://human-pangenomics/working/HPRC/HG03225/raw_data/hic/HG03225-1_S4_L002_R1_001.fastq.gz,13.55,HiC,,
HG03225,HG03225-1_S4_L003_R1_001.fastq.gz,SRR30242234,SRP305758,PRJNA701308,SAMN33621957,HG03225-1_S4_L003,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03225,12982900077,4.19,0.580506,s3://human-pangenomics/working/HPRC/HG03225/raw_data/hic/HG03225-1_S4_L003_R1_001.fastq.gz,12.98,HiC,,
HG03225,HG03225-1_S4_L004_R1_001.fastq.gz,SRR30242233,SRP305758,PRJNA701308,SAMN33621957,HG03225-1_S4_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03225,13208233630,4.26,0.563984,s3://human-pangenomics/working/HPRC/HG03225/raw_data/hic/HG03225-1_S4_L004_R1_001.fastq.gz,13.21,HiC,,
HG03225,HG03225-2_S12_L001_R1_001.fastq.gz,SRR30242232,SRP305758,PRJNA701308,SAMN33621957,HG03225-2_S12_L001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03225,13753800959,4.44,0.589349,s3://human-pangenomics/working/HPRC/HG03225/raw_data/hic/HG03225-2_S12_L001_R1_001.fastq.gz,13.75,HiC,,
HG03225,HG03225-2_S12_L002_R1_001.fastq.gz,SRR30242231,SRP305758,PRJNA701308,SAMN33621957,HG03225-2_S12_L002,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03225,14081546800,4.54,0.568515,s3://human-pangenomics/working/HPRC/HG03225/raw_data/hic/HG03225-2_S12_L002_R1_001.fastq.gz,14.08,HiC,,
HG03225,HG03225-2_S12_L003_R1_001.fastq.gz,SRR30242230,SRP305758,PRJNA701308,SAMN33621957,HG03225-2_S12_L003,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03225,13415679158,4.33,0.569739,s3://human-pangenomics/working/HPRC/HG03225/raw_data/hic/HG03225-2_S12_L003_R1_001.fastq.gz,13.42,HiC,,
HG03225,HG03225-2_S12_L004_R1_001.fastq.gz,SRR30242229,SRP305758,PRJNA701308,SAMN33621957,HG03225-2_S12_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03225,13747816543,4.43,0.617625,s3://human-pangenomics/working/HPRC/HG03225/raw_data/hic/HG03225-2_S12_L004_R1_001.fastq.gz,13.75,HiC,,
HG03225,HG03225-1_S4_L001_R2_001.fastq.gz,SRR30242237,SRP305758,PRJNA701308,SAMN33621957,HG03225-1_S4_L001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03225,13263638492,4.28,0.562888,s3://human-pangenomics/working/HPRC/HG03225/raw_data/hic/HG03225-1_S4_L001_R2_001.fastq.gz,13.26,HiC,,
HG03225,HG03225-1_S4_L002_R2_001.fastq.gz,SRR30242236,SRP305758,PRJNA701308,SAMN33621957,HG03225-1_S4_L002,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03225,13550869907,4.37,0.566573,s3://human-pangenomics/working/HPRC/HG03225/raw_data/hic/HG03225-1_S4_L002_R2_001.fastq.gz,13.55,HiC,,
HG03225,HG03225-1_S4_L003_R2_001.fastq.gz,SRR30242234,SRP305758,PRJNA701308,SAMN33621957,HG03225-1_S4_L003,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03225,12981889183,4.19,0.568687,s3://human-pangenomics/working/HPRC/HG03225/raw_data/hic/HG03225-1_S4_L003_R2_001.fastq.gz,12.98,HiC,,
HG03225,HG03225-1_S4_L004_R2_001.fastq.gz,SRR30242233,SRP305758,PRJNA701308,SAMN33621957,HG03225-1_S4_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03225,13207245038,4.26,0.530182,s3://human-pangenomics/working/HPRC/HG03225/raw_data/hic/HG03225-1_S4_L004_R2_001.fastq.gz,13.21,HiC,,
HG03225,HG03225-2_S12_L001_R2_001.fastq.gz,SRR30242232,SRP305758,PRJNA701308,SAMN33621957,HG03225-2_S12_L001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03225,13753000600,4.44,0.578433,s3://human-pangenomics/working/HPRC/HG03225/raw_data/hic/HG03225-2_S12_L001_R2_001.fastq.gz,13.75,HiC,,
HG03225,HG03225-2_S12_L002_R2_001.fastq.gz,SRR30242231,SRP305758,PRJNA701308,SAMN33621957,HG03225-2_S12_L002,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03225,14080492078,4.54,0.550283,s3://human-pangenomics/working/HPRC/HG03225/raw_data/hic/HG03225-2_S12_L002_R2_001.fastq.gz,14.08,HiC,,
HG03225,HG03225-2_S12_L003_R2_001.fastq.gz,SRR30242230,SRP305758,PRJNA701308,SAMN33621957,HG03225-2_S12_L003,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03225,13414715840,4.33,0.557953,s3://human-pangenomics/working/HPRC/HG03225/raw_data/hic/HG03225-2_S12_L003_R2_001.fastq.gz,13.41,HiC,,
HG03225,HG03225-2_S12_L004_R2_001.fastq.gz,SRR30242229,SRP305758,PRJNA701308,SAMN33621957,HG03225-2_S12_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03225,13746864304,4.43,0.566993,s3://human-pangenomics/working/HPRC/HG03225/raw_data/hic/HG03225-2_S12_L004_R2_001.fastq.gz,13.75,HiC,,
HG03239,HG03239-1_S1_L004_R2_001.fastq.gz,SRR30310837,SRP305758,PRJNA701308,SAMN33758794,HG03239-1_S1_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03239,65277299547,21.06,0.418687,s3://human-pangenomics/working/HPRC/HG03239/raw_data/hic/HG03239-1_S1_L004_R2_001.fastq.gz,65.28,HiC,,
HG03239,HG03239-2_S2_L004_R2_001.fastq.gz,SRR30310836,SRP305758,PRJNA701308,SAMN33758794,HG03239-2_S2_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03239,19542904861,6.3,0.505738,s3://human-pangenomics/working/HPRC/HG03239/raw_data/hic/HG03239-2_S2_L004_R2_001.fastq.gz,19.54,HiC,,
HG03239,HG03239-1_S1_L004_R1_001.fastq.gz,SRR30310837,SRP305758,PRJNA701308,SAMN33758794,HG03239-1_S1_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03239,65277299547,21.06,0.418687,s3://human-pangenomics/working/HPRC/HG03239/raw_data/hic/HG03239-1_S1_L004_R1_001.fastq.gz,65.28,HiC,,
HG03239,HG03239-2_S2_L004_R1_001.fastq.gz,SRR30310836,SRP305758,PRJNA701308,SAMN33758794,HG03239-2_S2_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03239,19542904861,6.3,0.505738,s3://human-pangenomics/working/HPRC/HG03239/raw_data/hic/HG03239-2_S2_L004_R1_001.fastq.gz,19.54,HiC,,
HG03270,HG03270-1_FC1_S1_L003_R2_001.fastq.gz,SRR30310835,SRP305758,PRJNA701308,SAMN41021631,HG03270-1_FC1_S1_L003,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03270,21691936257,7,0.489839,s3://human-pangenomics/working/HPRC/HG03270/raw_data/hic/HG03270-1_FC1_S1_L003_R2_001.fastq.gz,21.69,HiC,,
HG03270,HG03270-1_FC2_S1_L003_R2_001.fastq.gz,SRR30310810,SRP305758,PRJNA701308,SAMN41021631,HG03270-1_FC2_S1_L003,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of HG03270,22171447478,7.15,0.456019,s3://human-pangenomics/working/HPRC/HG03270/raw_data/hic/HG03270-1_FC2_S1_L003_R2_001.fastq.gz,22.17,HiC,,
