filename,filetype,title,sample_ID,biosample_accession,library_ID,library_strategy,library_source,library_selection,library_layout,platform,instrument_model,design_description,data_type,assembly,shear_method,size_selection,seq_kit,basecaller,basecaller_version,basecaller_model,generator_facility,generator_contact,notes,path,ntsm_score,read_N50,total_Gbp,coverage,100kb+,200kb+,300kb+,400kb+,500kb+,1Mb+,whales,accession,study,bioproject_accession,production,sequencing_chemistry
12_12_23_R1041_HPRC_NA21093_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA21093,NA21093,SAMN41021627,12_12_23_R1041_HPRC_NA21093_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA21093/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/12_12_23_R1041_HPRC_NA21093_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.27794,70351,79.88,24.21,7.72,1.06,0.07,0.01,0.0,0.0,0,SRR29497616,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
01_23_24_R1041_HPRC_NA21093_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA21093,NA21093,SAMN41021627,01_23_24_R1041_HPRC_NA21093_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA21093/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/01_23_24_R1041_HPRC_NA21093_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.398403,85167,86.91,26.34,10.96,2.48,0.42,0.06,0.02,0.0,2,SRR29497530,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
08_08_23_R1041_HPRC_NA18879_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA18879,NA18879,SAMN41021661,08_08_23_R1041_HPRC_NA18879_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA18879/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/08_08_23_R1041_HPRC_NA18879_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.395611,75987,61.02,18.49,6.89,1.46,0.19,0.02,0.01,0.0,1,SRR29497529,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
08_08_23_R1041_HPRC_NA18879_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA18879,NA18879,SAMN41021661,08_08_23_R1041_HPRC_NA18879_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA18879/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/08_08_23_R1041_HPRC_NA18879_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.411245,77243,58.87,17.84,6.75,1.44,0.2,0.03,0.01,0.0,1,SRR29497528,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
08_08_23_R1041_HPRC_NA18879_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA18879,NA18879,SAMN41021661,08_08_23_R1041_HPRC_NA18879_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA18879/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/08_08_23_R1041_HPRC_NA18879_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.425165,79013,60.51,18.34,7.06,1.48,0.2,0.02,0.0,0.0,0,SRR29497527,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
11_28_23_R1041_HPRC_NA18974_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA18974,NA18974,SAMN41021620,11_28_23_R1041_HPRC_NA18974_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA18974/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_28_23_R1041_HPRC_NA18974_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.417012,81432,43.89,13.3,5.2,0.95,0.1,0.01,0.0,0.0,0,SRR29497526,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
11_28_23_R1041_HPRC_NA18974_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA18974,NA18974,SAMN41021620,11_28_23_R1041_HPRC_NA18974_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA18974/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_28_23_R1041_HPRC_NA18974_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.490513,80674,91.46,27.71,10.7,1.91,0.19,0.02,0.0,0.0,0,SRR29497613,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
11_28_23_R1041_HPRC_NA18974_4_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA18974,NA18974,SAMN41021620,11_28_23_R1041_HPRC_NA18974_4,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA18974/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_28_23_R1041_HPRC_NA18974_4_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.4796,82076,62.79,19.03,7.52,1.37,0.14,0.02,0.0,0.0,0,SRR29497612,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
11_28_23_R1041_HPRC_NA18974_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA18974,NA18974,SAMN41021620,11_28_23_R1041_HPRC_NA18974_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA18974/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_28_23_R1041_HPRC_NA18974_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.397064,82940,83.01,25.16,10.05,1.83,0.19,0.02,0.01,0.0,0,SRR29497611,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
10_24_23_R1041_HPRC_NA19776_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA19776,NA19776,SAMN41021610,10_24_23_R1041_HPRC_NA19776_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA19776/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_24_23_R1041_HPRC_NA19776_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.440162,76649,105.54,31.98,12.08,3.07,0.64,0.12,0.02,0.0,2,SRR29497610,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
10_24_23_R1041_HPRC_NA19776_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA19776,NA19776,SAMN41021610,10_24_23_R1041_HPRC_NA19776_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA19776/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_24_23_R1041_HPRC_NA19776_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.428714,75350,98.73,29.92,11.2,2.92,0.63,0.13,0.03,0.0,0,SRR29497609,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
10_24_23_R1041_HPRC_NA19776_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA19776,NA19776,SAMN41021610,10_24_23_R1041_HPRC_NA19776_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA19776/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_24_23_R1041_HPRC_NA19776_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.449276,74650,94.95,28.77,10.73,2.88,0.63,0.13,0.03,0.0,1,SRR29497607,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
12_12_23_R1041_HPRC_NA20806_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA20806,NA20806,SAMN41021648,12_12_23_R1041_HPRC_NA20806_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA20806/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/12_12_23_R1041_HPRC_NA20806_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.441775,80278,98.12,29.73,11.5,2.27,0.3,0.04,0.01,0.0,0,SRR29497606,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
12_12_23_R1041_HPRC_NA20806_4_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA20806,NA20806,SAMN41021648,12_12_23_R1041_HPRC_NA20806_4,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA20806/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/12_12_23_R1041_HPRC_NA20806_4_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.447271,79752,75.17,22.78,8.74,1.73,0.24,0.04,0.01,0.0,1,SRR29497605,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
12_12_23_R1041_HPRC_NA20806_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA20806,NA20806,SAMN41021648,12_12_23_R1041_HPRC_NA20806_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA20806/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/12_12_23_R1041_HPRC_NA20806_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.468012,80773,50.56,15.32,5.95,1.16,0.16,0.02,0.01,0.0,0,SRR29497604,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
12_12_23_R1041_HPRC_NA20806_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA20806,NA20806,SAMN41021648,12_12_23_R1041_HPRC_NA20806_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA20806/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/12_12_23_R1041_HPRC_NA20806_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.449266,79726,91.45,27.71,10.56,1.99,0.26,0.04,0.01,0.0,0,SRR29497603,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
10_24_23_R1041_HPRC_HG00350_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of HG00350,HG00350,SAMN41021654,10_24_23_R1041_HPRC_HG00350_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG00350/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_24_23_R1041_HPRC_HG00350_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.386447,78400,88.37,26.78,10.44,2.7,0.54,0.1,0.02,0.0,2,SRR29497602,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
10_24_23_R1041_HPRC_HG00350_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of HG00350,HG00350,SAMN41021654,10_24_23_R1041_HPRC_HG00350_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG00350/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_24_23_R1041_HPRC_HG00350_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.408687,73281,98.69,29.91,10.8,2.71,0.53,0.1,0.03,0.0,3,SRR29497601,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
10_24_23_R1041_HPRC_HG00350_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of HG00350,HG00350,SAMN41021654,10_24_23_R1041_HPRC_HG00350_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG00350/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_24_23_R1041_HPRC_HG00350_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.419446,73311,77.42,23.46,8.57,2.15,0.43,0.08,0.02,0.0,2,SRR29497600,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
09_12_23_R1041_HPRC_NA18871_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA18871,NA18871,SAMN41021663,09_12_23_R1041_HPRC_NA18871_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA18871/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/09_12_23_R1041_HPRC_NA18871_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.440331,81144,57.02,17.28,6.9,1.7,0.31,0.05,0.01,0.0,0,SRR29497309,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
09_12_23_R1041_HPRC_NA18871_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA18871,NA18871,SAMN41021663,09_12_23_R1041_HPRC_NA18871_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA18871/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/09_12_23_R1041_HPRC_NA18871_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.413805,85015,54.31,16.46,6.94,1.74,0.32,0.05,0.01,0.0,1,SRR29497308,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
09_12_23_R1041_HPRC_NA18871_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA18871,NA18871,SAMN41021663,09_12_23_R1041_HPRC_NA18871_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA18871/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/09_12_23_R1041_HPRC_NA18871_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.418255,87028,66.88,20.27,8.75,2.24,0.41,0.07,0.02,0.0,1,SRR29497303,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
12_12_23_R1041_HPRC_NA18976_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA18976,NA18976,SAMN41021622,12_12_23_R1041_HPRC_NA18976_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA18976/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/12_12_23_R1041_HPRC_NA18976_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.421919,75104,56.01,16.97,6.12,1.16,0.15,0.03,0.01,0.0,3,SRR29497302,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
12_12_23_R1041_HPRC_NA18976_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA18976,NA18976,SAMN41021622,12_12_23_R1041_HPRC_NA18976_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA18976/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/12_12_23_R1041_HPRC_NA18976_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.430477,76620,78.97,23.93,8.67,1.57,0.2,0.03,0.01,0.0,0,SRR29497525,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
12_12_23_R1041_HPRC_NA18976_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA18976,NA18976,SAMN41021622,12_12_23_R1041_HPRC_NA18976_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA18976/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/12_12_23_R1041_HPRC_NA18976_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.382509,74401,78.98,23.93,8.45,1.58,0.21,0.04,0.01,0.0,2,SRR29497524,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
09_06_23_R1041_HPRC_NA19703_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA19703,NA19703,SAMN41021695,09_06_23_R1041_HPRC_NA19703_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA19703/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/09_06_23_R1041_HPRC_NA19703_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.462466,86392,92.01,27.88,11.88,2.86,0.55,0.1,0.02,0.0,1,SRR29497523,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
09_06_23_R1041_HPRC_NA19703_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA19703,NA19703,SAMN41021695,09_06_23_R1041_HPRC_NA19703_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA19703/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/09_06_23_R1041_HPRC_NA19703_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.439485,88560,75.26,22.81,9.97,2.46,0.47,0.09,0.02,0.0,0,SRR29497522,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
09_06_23_R1041_HPRC_NA19703_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA19703,NA19703,SAMN41021695,09_06_23_R1041_HPRC_NA19703_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA19703/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/09_06_23_R1041_HPRC_NA19703_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.456871,86634,80.53,24.4,10.4,2.48,0.46,0.08,0.02,0.0,0,SRR29497521,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
10_17_23_R1041_HPRC_HG03445_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of HG03445,HG03445,SAMN41021704,10_17_23_R1041_HPRC_HG03445_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG03445/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_17_23_R1041_HPRC_HG03445_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.441606,89413,67.73,20.52,9.03,2.17,0.39,0.06,0.02,0.0,1,SRR29497519,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
