sample_id,mapping_info,bam,bai,cov_gz,stats_tsv,conservative_stats_tsv,bigwig,high_mapq_bigwig,high_clip_bigwig
HG00597,hifi_DC_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00597/hprc_r2/assembly_qc/read_alignments/hifi/HG00597.hifi_DC_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00597/hprc_r2/assembly_qc/read_alignments/hifi/HG00597.hifi_DC_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00597/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00597.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00597/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00597.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00597/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00597.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00597/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00597.hifi_DC_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00597/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00597.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00597/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00597.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG00558,hifi_DC_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00558/hprc_r2/assembly_qc/read_alignments/hifi/HG00558.hifi_DC_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00558/hprc_r2/assembly_qc/read_alignments/hifi/HG00558.hifi_DC_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00558/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00558.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00558/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00558.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00558/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00558.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00558/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00558.hifi_DC_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00558/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00558.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00558/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00558.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG00544,hifi_DC_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00544/hprc_r2/assembly_qc/read_alignments/hifi/HG00544.hifi_DC_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00544/hprc_r2/assembly_qc/read_alignments/hifi/HG00544.hifi_DC_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00544/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00544.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00544/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00544.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00544/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00544.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00544/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00544.hifi_DC_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00544/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00544.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00544/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00544.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG00423,hifi_DC_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00423/hprc_r2/assembly_qc/read_alignments/hifi/HG00423.hifi_DC_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00423/hprc_r2/assembly_qc/read_alignments/hifi/HG00423.hifi_DC_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00423/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00423.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00423/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00423.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00423/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00423.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00423/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00423.hifi_DC_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00423/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00423.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00423/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00423.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG00408,hifi_DC_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00408/hprc_r2/assembly_qc/read_alignments/hifi/HG00408.hifi_DC_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00408/hprc_r2/assembly_qc/read_alignments/hifi/HG00408.hifi_DC_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00408/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00408.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00408/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00408.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00408/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00408.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00408/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00408.hifi_DC_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00408/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00408.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00408/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00408.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG00323,hifi_DC_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00323/hprc_r2/assembly_qc/read_alignments/hifi/HG00323.hifi_DC_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00323/hprc_r2/assembly_qc/read_alignments/hifi/HG00323.hifi_DC_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00323/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00323.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00323/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00323.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00323/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00323.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00323/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00323.hifi_DC_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00323/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00323.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00323/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00323.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG00280,hifi_DC_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00280/hprc_r2/assembly_qc/read_alignments/hifi/HG00280.hifi_DC_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00280/hprc_r2/assembly_qc/read_alignments/hifi/HG00280.hifi_DC_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00280/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00280.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00280/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00280.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00280/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00280.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00280/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00280.hifi_DC_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00280/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00280.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00280/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00280.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG00140,hifi_DC_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00140/hprc_r2/assembly_qc/read_alignments/hifi/HG00140.hifi_DC_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00140/hprc_r2/assembly_qc/read_alignments/hifi/HG00140.hifi_DC_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00140/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00140.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00140/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00140.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00140/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00140.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00140/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00140.hifi_DC_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00140/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00140.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00140/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00140.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG00099,hifi_DC_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00099/hprc_r2/assembly_qc/read_alignments/hifi/HG00099.hifi_DC_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00099/hprc_r2/assembly_qc/read_alignments/hifi/HG00099.hifi_DC_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00099/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00099.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00099/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00099.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00099/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00099.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00099/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00099.hifi_DC_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00099/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00099.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00099/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00099.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG01975,hifi_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01975/hprc_r2/assembly_qc/read_alignments/hifi/HG01975.hifi_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01975/hprc_r2/assembly_qc/read_alignments/hifi/HG01975.hifi_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01975/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG01975.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01975/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG01975.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01975/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG01975.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01975/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG01975.hifi_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01975/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG01975.hifi_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01975/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG01975.hifi_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG02602,hifi_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02602/hprc_r2/assembly_qc/read_alignments/hifi/HG02602.hifi_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02602/hprc_r2/assembly_qc/read_alignments/hifi/HG02602.hifi_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02602/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02602.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02602/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02602.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02602/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02602.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02602/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02602.hifi_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02602/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02602.hifi_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02602/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02602.hifi_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
