sample_id,read_files_downsampled,number_of_read_files_downsampled,total_coverage_downsampled,number_of_cores_per_task_downsampled,mapper_preset,kmer_size,read_files,number_of_read_files,total_coverage,coverage,number_of_cores_per_task,instrument_model,hmm_flagger_window_size,hmm_flagger_alpha_tsv
NA19377,"['s3://human-pangenomics/working/HPRC/NA19377/raw_data/PacBio_HiFi/m84091_230724_163116_s3.hifi_reads.bc1002.bam', 's3://human-pangenomics/working/HPRC/NA19377/raw_data/PacBio_HiFi/m84091_230718_171310_s4.hifi_reads.bc1002.bam', 's3://human-pangenomics/working/HPRC/NA19377/raw_data/PacBio_HiFi/m84091_230731_143545_s4.hifi_reads.bc1002.bam']",3,61.1,21,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/NA19377/raw_data/PacBio_HiFi/m84091_230718_171310_s4.hifi_reads.bc1002.bam', 's3://human-pangenomics/working/HPRC/NA19377/raw_data/PacBio_HiFi/m84091_230724_163116_s3.hifi_reads.bc1002.bam', 's3://human-pangenomics/working/HPRC/NA19377/raw_data/PacBio_HiFi/m84091_230731_143545_s4.hifi_reads.bc1002.bam']",3,61.1,"[27.5, 28.7, 4.9]",21,"['Revio', 'Revio', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
NA19390,"['s3://human-pangenomics/working/HPRC/NA19390/raw_data/PacBio_HiFi/m84046_230504_205453_s3.hifi_reads.bc2092.bam', 's3://human-pangenomics/working/HPRC/NA19390/raw_data/PacBio_HiFi/m84046_230504_212559_s4.hifi_reads.bc2092.bam', 's3://human-pangenomics/working/HPRC/NA19390/raw_data/PacBio_HiFi/m84046_230501_151821_s4.hifi_reads.bc2092.bam', 's3://human-pangenomics/working/HPRC/NA19390/raw_data/PacBio_HiFi/m84046_230508_200815_s4.hifi_reads.bc2092.bam']",4,63.5,16,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/NA19390/raw_data/PacBio_HiFi/m84046_230501_151821_s4.hifi_reads.bc2092.bam', 's3://human-pangenomics/working/HPRC/NA19390/raw_data/PacBio_HiFi/m84046_230504_205453_s3.hifi_reads.bc2092.bam', 's3://human-pangenomics/working/HPRC/NA19390/raw_data/PacBio_HiFi/m84046_230508_200815_s4.hifi_reads.bc2092.bam', 's3://human-pangenomics/working/HPRC/NA19390/raw_data/PacBio_HiFi/m84046_230504_212559_s4.hifi_reads.bc2092.bam']",4,63.5,"[17.3, 17.9, 10.6, 17.7]",16,"['Revio', 'Revio', 'Revio', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
NA19391,"['s3://human-pangenomics/working/HPRC/NA19391/raw_data/PacBio_HiFi/m84091_231120_175800_s4.hifi_reads.bc1015.bam', 's3://human-pangenomics/working/HPRC/NA19391/raw_data/PacBio_HiFi/primrose/m54306Ue_220815_144205.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/NA19391/raw_data/PacBio_HiFi/primrose/m64330e_220819_173115.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/NA19391/raw_data/PacBio_HiFi/primrose/m64334e_220819_174259.5mc.hifi_reads.bam']",4,60.37,16,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/NA19391/raw_data/PacBio_HiFi/primrose/m54306Ue_220815_144205.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/NA19391/raw_data/PacBio_HiFi/primrose/m64330e_220819_173115.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/NA19391/raw_data/PacBio_HiFi/primrose/m64334e_220819_174259.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/NA19391/raw_data/PacBio_HiFi/m84091_231120_175800_s4.hifi_reads.bc1015.bam']",4,60.370000000000005,"[12.7, 12.7, 12.1, 22.87]",16,"['Sequel II', 'Sequel II', 'Sequel II', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
NA19443,"['s3://human-pangenomics/working/HPRC/NA19443/raw_data/PacBio_HiFi/m84046_230623_203534_s4.hifi_reads.bc2053.bam', 's3://human-pangenomics/working/HPRC/NA19443/raw_data/PacBio_HiFi/m84046_230627_204123_s2.hifi_reads.bc2053.bam', 's3://human-pangenomics/working/HPRC/NA19443/raw_data/PacBio_HiFi/m84046_230627_201017_s1.hifi_reads.bc2053.bam', 's3://human-pangenomics/working/HPRC/NA19443/raw_data/PacBio_HiFi/m84046_230701_000218_s4.hifi_reads.bc2053.bam', 's3://human-pangenomics/working/HPRC/NA19443/raw_data/PacBio_HiFi/m84046_230712_231732_s2.hifi_reads.bc2053.bam']",5,62.8,12,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/NA19443/raw_data/PacBio_HiFi/m84046_230712_231732_s2.hifi_reads.bc2053.bam', 's3://human-pangenomics/working/HPRC/NA19443/raw_data/PacBio_HiFi/m84046_230623_203534_s4.hifi_reads.bc2053.bam', 's3://human-pangenomics/working/HPRC/NA19443/raw_data/PacBio_HiFi/m84046_230627_204123_s2.hifi_reads.bc2053.bam', 's3://human-pangenomics/working/HPRC/NA19443/raw_data/PacBio_HiFi/m84046_230627_201017_s1.hifi_reads.bc2053.bam', 's3://human-pangenomics/working/HPRC/NA19443/raw_data/PacBio_HiFi/m84046_230701_000218_s4.hifi_reads.bc2053.bam']",5,62.8,"[4.5, 18.3, 16.8, 14.7, 8.5]",12,"['Revio', 'Revio', 'Revio', 'Revio', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
NA19468,"['s3://human-pangenomics/working/HPRC/NA19468/raw_data/PacBio_HiFi/m84091_231208_194716_s4.hifi_reads.bc1008.bam', 's3://human-pangenomics/working/HPRC/NA19468/raw_data/PacBio_HiFi/primrose/m64055e_220819_064153.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/NA19468/raw_data/PacBio_HiFi/primrose/m64330e_220801_170711.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/NA19468/raw_data/PacBio_HiFi/primrose/m64055e_220817_094430.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/NA19468/raw_data/PacBio_HiFi/m84091_231211_215746_s3.hifi_reads.bc1008.bam', 's3://human-pangenomics/working/HPRC/NA19468/raw_data/PacBio_HiFi/primrose/m54306Ue_220927_182256.demultiplex.bc1008--bc1008.5mc.hifi_reads.bam']",6,59.95,10,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/NA19468/raw_data/PacBio_HiFi/primrose/m64055e_220817_094430.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/NA19468/raw_data/PacBio_HiFi/primrose/m64055e_220819_064153.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/NA19468/raw_data/PacBio_HiFi/primrose/m64330e_220801_170711.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/NA19468/raw_data/PacBio_HiFi/primrose/m54306Ue_220927_182256.demultiplex.bc1008--bc1008.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/NA19468/raw_data/PacBio_HiFi/m84091_231208_194716_s4.hifi_reads.bc1008.bam', 's3://human-pangenomics/working/HPRC/NA19468/raw_data/PacBio_HiFi/m84091_231211_215746_s3.hifi_reads.bc1008.bam']",6,59.95,"[11.3, 11.9, 11.6, 5.4, 13.26, 6.49]",10,"['Sequel II', 'Sequel II', 'Sequel II', 'Sequel II', 'Revio', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
NA19682,"['s3://human-pangenomics/working/HPRC/NA19682/raw_data/PacBio_HiFi/m84046_230504_202347_s2.hifi_reads.bc2090.bam', 's3://human-pangenomics/working/HPRC/NA19682/raw_data/PacBio_HiFi/m84046_230504_195327_s1.hifi_reads.bc2090.bam', 's3://human-pangenomics/working/HPRC/NA19682/raw_data/PacBio_HiFi/m84046_230428_231421_s3.hifi_reads.bc2090.bam', 's3://human-pangenomics/working/HPRC/NA19682/raw_data/PacBio_HiFi/m84046_230508_193709_s3.hifi_reads.bc2090.bam']",4,62.6,16,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/NA19682/raw_data/PacBio_HiFi/m84046_230504_195327_s1.hifi_reads.bc2090.bam', 's3://human-pangenomics/working/HPRC/NA19682/raw_data/PacBio_HiFi/m84046_230428_231421_s3.hifi_reads.bc2090.bam', 's3://human-pangenomics/working/HPRC/NA19682/raw_data/PacBio_HiFi/m84046_230504_202347_s2.hifi_reads.bc2090.bam', 's3://human-pangenomics/working/HPRC/NA19682/raw_data/PacBio_HiFi/m84046_230508_193709_s3.hifi_reads.bc2090.bam']",4,62.6,"[17.1, 15.5, 17.4, 12.6]",16,"['Revio', 'Revio', 'Revio', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
NA19700,"['s3://human-pangenomics/working/HPRC/NA19700/raw_data/PacBio_HiFi/m84046_230508_200815_s4.hifi_reads.bc2091.bam', 's3://human-pangenomics/working/HPRC/NA19700/raw_data/PacBio_HiFi/m84046_230502_203455_s3.hifi_reads.bc2091.bam', 's3://human-pangenomics/working/HPRC/NA19700/raw_data/PacBio_HiFi/m84046_230502_210601_s4.hifi_reads.bc2091.bam', 's3://human-pangenomics/working/HPRC/NA19700/raw_data/PacBio_HiFi/m84046_230428_224315_s2.hifi_reads.bc2091.bam']",4,60.6,16,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/NA19700/raw_data/PacBio_HiFi/m84046_230428_224315_s2.hifi_reads.bc2091.bam', 's3://human-pangenomics/working/HPRC/NA19700/raw_data/PacBio_HiFi/m84046_230502_210601_s4.hifi_reads.bc2091.bam', 's3://human-pangenomics/working/HPRC/NA19700/raw_data/PacBio_HiFi/m84046_230508_200815_s4.hifi_reads.bc2091.bam', 's3://human-pangenomics/working/HPRC/NA19700/raw_data/PacBio_HiFi/m84046_230502_203455_s3.hifi_reads.bc2091.bam']",4,60.6,"[13.9, 14.6, 16.1, 16.0]",16,"['Revio', 'Revio', 'Revio', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
NA19703,"['s3://human-pangenomics/working/HPRC/NA19703/raw_data/PacBio_HiFi/m84091_231113_180217_s3.hifi_reads.bc1009.bam', 's3://human-pangenomics/working/HPRC/NA19703/raw_data/PacBio_HiFi/m84091_231110_171321_s4.hifi_reads.bc1009.bam', 's3://human-pangenomics/working/HPRC/NA19703/raw_data/PacBio_HiFi/m84091_240221_212852_s2.hifi_reads.bc1009.bam']",3,62.2,21,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/NA19703/raw_data/PacBio_HiFi/m84091_231110_171321_s4.hifi_reads.bc1009.bam', 's3://human-pangenomics/working/HPRC/NA19703/raw_data/PacBio_HiFi/m84091_231113_180217_s3.hifi_reads.bc1009.bam', 's3://human-pangenomics/working/HPRC/NA19703/raw_data/PacBio_HiFi/m84091_240221_212852_s2.hifi_reads.bc1009.bam']",3,62.2,"[19.3, 25.6, 17.3]",21,"['Revio', 'Revio', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
NA19776,"['s3://human-pangenomics/working/HPRC/NA19776/raw_data/PacBio_HiFi/m84046_230513_215634_s1.hifi_reads.bc2014.bam', 's3://human-pangenomics/working/HPRC/NA19776/raw_data/PacBio_HiFi/m84046_230516_205603_s2.hifi_reads.bc2014.bam', 's3://human-pangenomics/working/HPRC/NA19776/raw_data/PacBio_HiFi/m84046_230516_212709_s3.hifi_reads.bc2014.bam']",3,62.4,21,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/NA19776/raw_data/PacBio_HiFi/m84046_230513_215634_s1.hifi_reads.bc2014.bam', 's3://human-pangenomics/working/HPRC/NA19776/raw_data/PacBio_HiFi/m84046_230516_205603_s2.hifi_reads.bc2014.bam', 's3://human-pangenomics/working/HPRC/NA19776/raw_data/PacBio_HiFi/m84046_230516_212709_s3.hifi_reads.bc2014.bam']",3,62.400000000000006,"[20.8, 20.8, 20.8]",21,"['Revio', 'Revio', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
NA19834,"['s3://human-pangenomics/working/HPRC/NA19834/raw_data/PacBio_HiFi/m84081_231209_024304_s2.hifi_reads.bc2001.bam', 's3://human-pangenomics/working/HPRC/NA19834/raw_data/PacBio_HiFi/m84081_231209_021158_s1.hifi_reads.bc2001.bam']",2,83.5,32,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/NA19834/raw_data/PacBio_HiFi/m84081_231209_021158_s1.hifi_reads.bc2001.bam', 's3://human-pangenomics/working/HPRC/NA19834/raw_data/PacBio_HiFi/m84081_231209_024304_s2.hifi_reads.bc2001.bam']",2,83.5,"[40.8, 42.7]",32,"['Revio', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
NA19835,"['s3://human-pangenomics/working/HPRC/NA19835/raw_data/PacBio_HiFi/m84091_230724_160010_s2.hifi_reads.bc1001.bam', 's3://human-pangenomics/working/HPRC/NA19835/raw_data/PacBio_HiFi/m84091_230718_164204_s3.hifi_reads.bc1001.bam', 's3://human-pangenomics/working/HPRC/NA19835/raw_data/PacBio_HiFi/m84091_230731_133332_s2.hifi_reads.bc1001.bam']",3,62.4,21,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/NA19835/raw_data/PacBio_HiFi/m84091_230718_164204_s3.hifi_reads.bc1001.bam', 's3://human-pangenomics/working/HPRC/NA19835/raw_data/PacBio_HiFi/m84091_230724_160010_s2.hifi_reads.bc1001.bam', 's3://human-pangenomics/working/HPRC/NA19835/raw_data/PacBio_HiFi/m84091_230731_133332_s2.hifi_reads.bc1001.bam']",3,62.400000000000006,"[29.1, 30.8, 2.5]",21,"['Revio', 'Revio', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
NA19909,"['s3://human-pangenomics/working/HPRC/NA19909/raw_data/PacBio_HiFi/m84081_231207_200206_s1.hifi_reads.bc2008.bam', 's3://human-pangenomics/working/HPRC/NA19909/raw_data/PacBio_HiFi/m84081_230525_172954_s3.hifi_reads.bc2005.bam']",2,71.0,32,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/NA19909/raw_data/PacBio_HiFi/m84081_230523_180945_s1.hifi_reads.bc2005.bam', 's3://human-pangenomics/working/HPRC/NA19909/raw_data/PacBio_HiFi/m84081_230525_172954_s3.hifi_reads.bc2005.bam', 's3://human-pangenomics/working/HPRC/NA19909/raw_data/PacBio_HiFi/m84081_230609_194256_s2.hifi_reads.bc2001.bam', 's3://human-pangenomics/working/HPRC/NA19909/raw_data/PacBio_HiFi/m84081_230728_194836_s2.hifi_reads.bc2029.bam', 's3://human-pangenomics/working/HPRC/NA19909/raw_data/PacBio_HiFi/m84081_230728_201942_s3.hifi_reads.bc2029.bam', 's3://human-pangenomics/working/HPRC/NA19909/raw_data/PacBio_HiFi/m84081_231207_200206_s1.hifi_reads.bc2008.bam']",6,189.79999999999998,"[31.1, 32.9, 24.2, 31.4, 32.1, 38.1]",10,"['Revio', 'Revio', 'Revio', 'Revio', 'Revio', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
NA20282,"['s3://human-pangenomics/working/HPRC/NA20282/raw_data/PacBio_HiFi/m84081_230516_191559_s1.hifi_reads.bc2004.bam', 's3://human-pangenomics/working/HPRC/NA20282/raw_data/PacBio_HiFi/m84081_230519_180923_s3.hifi_reads.bc2004.bam']",2,69.8,32,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/NA20282/raw_data/PacBio_HiFi/m84081_230516_191559_s1.hifi_reads.bc2004.bam', 's3://human-pangenomics/working/HPRC/NA20282/raw_data/PacBio_HiFi/m84081_230519_180923_s3.hifi_reads.bc2004.bam']",2,69.8,"[35.8, 34.0]",32,"['Revio', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
NA20287,"['s3://human-pangenomics/working/HPRC/NA20287/raw_data/PacBio_HiFi/m84091_230714_130822_s1.hifi_reads.bc1017.bam', 's3://human-pangenomics/working/HPRC/NA20287/raw_data/PacBio_HiFi/m84091_230710_172927_s2.hifi_reads.bc1017.bam']",2,60.0,32,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/NA20287/raw_data/PacBio_HiFi/m84091_230710_172927_s2.hifi_reads.bc1017.bam', 's3://human-pangenomics/working/HPRC/NA20287/raw_data/PacBio_HiFi/m84091_230714_130822_s1.hifi_reads.bc1017.bam']",2,60.0,"[28.4, 31.6]",32,"['Revio', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
NA20346,"['s3://human-pangenomics/working/HPRC/NA20346/raw_data/PacBio_HiFi/m84081_230525_180017_s4.hifi_reads.bc2006.bam', 's3://human-pangenomics/working/HPRC/NA20346/raw_data/PacBio_HiFi/m84081_230523_184006_s2.hifi_reads.bc2006.bam']",2,60.1,32,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/NA20346/raw_data/PacBio_HiFi/m84081_230523_184006_s2.hifi_reads.bc2006.bam', 's3://human-pangenomics/working/HPRC/NA20346/raw_data/PacBio_HiFi/m84081_230525_180017_s4.hifi_reads.bc2006.bam']",2,60.099999999999994,"[28.2, 31.9]",32,"['Revio', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
NA20752,"['s3://human-pangenomics/working/HPRC/NA20752/raw_data/PacBio_HiFi/m84046_230517_211630_s4.hifi_reads.bc2052.bam', 's3://human-pangenomics/working/HPRC/NA20752/raw_data/PacBio_HiFi/m64457e_220827_152226-bc2052.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/NA20752/raw_data/PacBio_HiFi/m64457e_220829_104034-bc2052.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/NA20752/raw_data/PacBio_HiFi/m64457e_220831_195843-bc2052.5mc.hifi_reads.bam']",4,65.5,16,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/NA20752/raw_data/PacBio_HiFi/m64457e_220827_152226-bc2052.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/NA20752/raw_data/PacBio_HiFi/m64457e_220829_104034-bc2052.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/NA20752/raw_data/PacBio_HiFi/m64457e_220831_195843-bc2052.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/NA20752/raw_data/PacBio_HiFi/m84046_230517_211630_s4.hifi_reads.bc2052.bam']",4,65.5,"[15.5, 15.1, 13.6, 21.3]",16,"['Sequel II', 'Sequel II', 'Sequel II', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
NA20799,"['s3://human-pangenomics/working/HPRC/NA20799/raw_data/PacBio_HiFi/m84091_231208_204928_s2.hifi_reads.bc1018.bam', 's3://human-pangenomics/working/HPRC/NA20799/raw_data/PacBio_HiFi/primrose/m64330e_220915_165522.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/NA20799/raw_data/PacBio_HiFi/primrose/m54306Ue_220920_181216.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/NA20799/raw_data/PacBio_HiFi/primrose/m54306Ue_220922_132103.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/NA20799/raw_data/PacBio_HiFi/m84091_231211_215746_s3.hifi_reads.bc1018.bam', 's3://human-pangenomics/working/HPRC/NA20799/raw_data/PacBio_HiFi/primrose/m54306Ue_220927_182256.demultiplex.bc1018--bc1018.5mc.hifi_reads.bam']",6,60.93,10,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/NA20799/raw_data/PacBio_HiFi/primrose/m64330e_220915_165522.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/NA20799/raw_data/PacBio_HiFi/primrose/m54306Ue_220920_181216.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/NA20799/raw_data/PacBio_HiFi/primrose/m54306Ue_220922_132103.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/NA20799/raw_data/PacBio_HiFi/primrose/m54306Ue_220927_182256.demultiplex.bc1018--bc1018.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/NA20799/raw_data/PacBio_HiFi/m84091_231208_204928_s2.hifi_reads.bc1018.bam', 's3://human-pangenomics/working/HPRC/NA20799/raw_data/PacBio_HiFi/m84091_231211_215746_s3.hifi_reads.bc1018.bam']",6,60.93000000000001,"[11.6, 11.5, 10.8, 5.8, 12.09, 9.14]",10,"['Sequel II', 'Sequel II', 'Sequel II', 'Sequel II', 'Revio', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
NA20805,"['s3://human-pangenomics/working/HPRC/NA20805/raw_data/PacBio_HiFi/m84081_230728_191731_s1.hifi_reads.bc2027.bam', 's3://human-pangenomics/working/HPRC/NA20805/raw_data/PacBio_HiFi/m64136_220730_113921-bc1020.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/NA20805/raw_data/PacBio_HiFi/m64136_220728_160902-bc1020.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/NA20805/raw_data/PacBio_HiFi/m64136_220726_203708-bc1020.5mc.hifi_reads.bam']",4,53.4,16,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/NA20805/raw_data/PacBio_HiFi/m64136_220726_203708-bc1020.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/NA20805/raw_data/PacBio_HiFi/m64136_220730_113921-bc1020.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/NA20805/raw_data/PacBio_HiFi/m64136_220728_160902-bc1020.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/NA20805/raw_data/PacBio_HiFi/m84081_230728_191731_s1.hifi_reads.bc2027.bam']",4,53.4,"[12.2, 13.3, 13.3, 14.6]",16,"['Sequel II', 'Sequel II', 'Sequel II', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
NA20809,"['s3://human-pangenomics/working/HPRC/NA20809/raw_data/PacBio_HiFi/m84081_230715_203436_s1.hifi_reads.bc2022.bam', 's3://human-pangenomics/working/HPRC/NA20809/raw_data/PacBio_HiFi/m84081_230715_210542_s2.hifi_reads.bc2022.bam', 's3://human-pangenomics/working/HPRC/NA20809/raw_data/PacBio_HiFi/m84081_230728_191731_s1.hifi_reads.bc2022.bam']",3,59.1,21,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/NA20809/raw_data/PacBio_HiFi/m84081_230715_203436_s1.hifi_reads.bc2022.bam', 's3://human-pangenomics/working/HPRC/NA20809/raw_data/PacBio_HiFi/m84081_230715_210542_s2.hifi_reads.bc2022.bam', 's3://human-pangenomics/working/HPRC/NA20809/raw_data/PacBio_HiFi/m84081_230728_191731_s1.hifi_reads.bc2022.bam']",3,59.1,"[28.1, 27.5, 3.5]",21,"['Revio', 'Revio', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
NA20818,"['s3://human-pangenomics/working/HPRC/NA20818/raw_data/PacBio_HiFi/m84081_230727_200855_s3.hifi_reads.bc2028.bam', 's3://human-pangenomics/working/HPRC/NA20818/raw_data/PacBio_HiFi/m84081_230727_204001_s4.hifi_reads.bc2028.bam']",2,72.3,32,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/NA20818/raw_data/PacBio_HiFi/m84081_230727_200855_s3.hifi_reads.bc2028.bam', 's3://human-pangenomics/working/HPRC/NA20818/raw_data/PacBio_HiFi/m84081_230727_204001_s4.hifi_reads.bc2028.bam']",2,72.3,"[37.0, 35.3]",32,"['Revio', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
